Loading data...

============================================================
amazon-ratings GCN 1L h=256 lr=3e-05 split=9 (ensemble x4)
============================================================

  Training model seed 0 (seed=9000)
Training for 5000 steps
  [mseed=9000] Step    1 | loss 1.6530 | val_acc=0.3547 val_loss=1.5663 val_f1_macro=0.1102 val_f1_weighted=0.1984 val_prec_macro=0.1199 val_rec_macro=0.1946 val_metric_name=acc val_metric=0.3547
  [mseed=9000] Step   50 | loss 1.4343 | val_acc=0.3689 val_loss=1.4113 val_f1_macro=0.1452 val_f1_weighted=0.2471 val_prec_macro=0.1789 val_rec_macro=0.2082 val_metric_name=acc val_metric=0.3689
  [mseed=9000] Step  100 | loss 1.4036 | val_acc=0.3831 val_loss=1.3914 val_f1_macro=0.1711 val_f1_weighted=0.2809 val_prec_macro=0.2296 val_rec_macro=0.2232 val_metric_name=acc val_metric=0.3831
  [mseed=9000] Step  150 | loss 1.3767 | val_acc=0.3928 val_loss=1.3745 val_f1_macro=0.1904 val_f1_weighted=0.3051 val_prec_macro=0.2164 val_rec_macro=0.2348 val_metric_name=acc val_metric=0.3928
  [mseed=9000] Step  200 | loss 1.3621 | val_acc=0.4013 val_loss=1.3652 val_f1_macro=0.2079 val_f1_weighted=0.3264 val_prec_macro=0.2303 val_rec_macro=0.2450 val_metric_name=acc val_metric=0.4013
  [mseed=9000] Step  250 | loss 1.3410 | val_acc=0.4080 val_loss=1.3602 val_f1_macro=0.2229 val_f1_weighted=0.3418 val_prec_macro=0.3106 val_rec_macro=0.2553 val_metric_name=acc val_metric=0.4080
  [mseed=9000] Step  300 | loss 1.3296 | val_acc=0.4107 val_loss=1.3576 val_f1_macro=0.2348 val_f1_weighted=0.3538 val_prec_macro=0.3211 val_rec_macro=0.2612 val_metric_name=acc val_metric=0.4107
  [mseed=9000] Step  350 | loss 1.3137 | val_acc=0.4121 val_loss=1.3566 val_f1_macro=0.2440 val_f1_weighted=0.3613 val_prec_macro=0.3310 val_rec_macro=0.2656 val_metric_name=acc val_metric=0.4121
  [mseed=9000] Step  400 | loss 1.3008 | val_acc=0.4178 val_loss=1.3554 val_f1_macro=0.2535 val_f1_weighted=0.3704 val_prec_macro=0.3666 val_rec_macro=0.2723 val_metric_name=acc val_metric=0.4178
  [mseed=9000] Step  450 | loss 1.2908 | val_acc=0.4179 val_loss=1.3569 val_f1_macro=0.2566 val_f1_weighted=0.3715 val_prec_macro=0.3745 val_rec_macro=0.2737 val_metric_name=acc val_metric=0.4179
  [mseed=9000] Step  500 | loss 1.2776 | val_acc=0.4219 val_loss=1.3561 val_f1_macro=0.2695 val_f1_weighted=0.3817 val_prec_macro=0.3923 val_rec_macro=0.2816 val_metric_name=acc val_metric=0.4219
  [mseed=9000] Step  550 | loss 1.2644 | val_acc=0.4236 val_loss=1.3574 val_f1_macro=0.2745 val_f1_weighted=0.3844 val_prec_macro=0.4029 val_rec_macro=0.2843 val_metric_name=acc val_metric=0.4236
  [mseed=9000] Step  600 | loss 1.2558 | val_acc=0.4217 val_loss=1.3576 val_f1_macro=0.2805 val_f1_weighted=0.3864 val_prec_macro=0.4024 val_rec_macro=0.2871 val_metric_name=acc val_metric=0.4217
  [mseed=9000] Step  650 | loss 1.2429 | val_acc=0.4209 val_loss=1.3609 val_f1_macro=0.2821 val_f1_weighted=0.3866 val_prec_macro=0.3863 val_rec_macro=0.2881 val_metric_name=acc val_metric=0.4209
  [mseed=9000] Step  700 | loss 1.2265 | val_acc=0.4217 val_loss=1.3610 val_f1_macro=0.2886 val_f1_weighted=0.3909 val_prec_macro=0.3822 val_rec_macro=0.2923 val_metric_name=acc val_metric=0.4217
  [mseed=9000] Step  750 | loss 1.2150 | val_acc=0.4248 val_loss=1.3612 val_f1_macro=0.2961 val_f1_weighted=0.3954 val_prec_macro=0.3852 val_rec_macro=0.2969 val_metric_name=acc val_metric=0.4248
  [mseed=9000] Step  800 | loss 1.2012 | val_acc=0.4290 val_loss=1.3600 val_f1_macro=0.3046 val_f1_weighted=0.4021 val_prec_macro=0.3868 val_rec_macro=0.3038 val_metric_name=acc val_metric=0.4290
  [mseed=9000] Step  850 | loss 1.1830 | val_acc=0.4287 val_loss=1.3640 val_f1_macro=0.3096 val_f1_weighted=0.4031 val_prec_macro=0.3978 val_rec_macro=0.3063 val_metric_name=acc val_metric=0.4287
  [mseed=9000] Step  900 | loss 1.1667 | val_acc=0.4321 val_loss=1.3667 val_f1_macro=0.3125 val_f1_weighted=0.4068 val_prec_macro=0.3961 val_rec_macro=0.3087 val_metric_name=acc val_metric=0.4321
  [mseed=9000] Step  950 | loss 1.1514 | val_acc=0.4308 val_loss=1.3680 val_f1_macro=0.3181 val_f1_weighted=0.4084 val_prec_macro=0.3966 val_rec_macro=0.3118 val_metric_name=acc val_metric=0.4308
  [mseed=9000] Step 1000 | loss 1.1260 | val_acc=0.4338 val_loss=1.3722 val_f1_macro=0.3240 val_f1_weighted=0.4126 val_prec_macro=0.4091 val_rec_macro=0.3166 val_metric_name=acc val_metric=0.4338
  [mseed=9000] Step 1050 | loss 1.1085 | val_acc=0.4362 val_loss=1.3767 val_f1_macro=0.3315 val_f1_weighted=0.4169 val_prec_macro=0.4079 val_rec_macro=0.3225 val_metric_name=acc val_metric=0.4362
  [mseed=9000] Step 1100 | loss 1.0885 | val_acc=0.4431 val_loss=1.3839 val_f1_macro=0.3384 val_f1_weighted=0.4253 val_prec_macro=0.4118 val_rec_macro=0.3288 val_metric_name=acc val_metric=0.4431
  [mseed=9000] Step 1150 | loss 1.0585 | val_acc=0.4459 val_loss=1.3896 val_f1_macro=0.3443 val_f1_weighted=0.4294 val_prec_macro=0.4175 val_rec_macro=0.3340 val_metric_name=acc val_metric=0.4459
  [mseed=9000] Step 1200 | loss 1.0453 | val_acc=0.4468 val_loss=1.3982 val_f1_macro=0.3487 val_f1_weighted=0.4305 val_prec_macro=0.4229 val_rec_macro=0.3370 val_metric_name=acc val_metric=0.4468
  [mseed=9000] Step 1250 | loss 1.0223 | val_acc=0.4496 val_loss=1.4076 val_f1_macro=0.3542 val_f1_weighted=0.4346 val_prec_macro=0.4183 val_rec_macro=0.3419 val_metric_name=acc val_metric=0.4496
  [mseed=9000] Step 1300 | loss 1.0023 | val_acc=0.4558 val_loss=1.4200 val_f1_macro=0.3647 val_f1_weighted=0.4420 val_prec_macro=0.4254 val_rec_macro=0.3511 val_metric_name=acc val_metric=0.4558
  [mseed=9000] Step 1350 | loss 0.9817 | val_acc=0.4530 val_loss=1.4310 val_f1_macro=0.3665 val_f1_weighted=0.4407 val_prec_macro=0.4209 val_rec_macro=0.3531 val_metric_name=acc val_metric=0.4530
  [mseed=9000] Step 1400 | loss 0.9689 | val_acc=0.4576 val_loss=1.4451 val_f1_macro=0.3725 val_f1_weighted=0.4453 val_prec_macro=0.4306 val_rec_macro=0.3576 val_metric_name=acc val_metric=0.4576
